SentenceId	View	Opinion
016399	斯柯达明锐	neg
002624	凌渡	pos
001137	高尔夫	pos
016755	朗行	neu
007826	明锐	pos
026626	明锐	pos
022344	凌渡	pos
013426	途安	pos
015152	朗逸	pos
011340	朗逸	pos
021451	朗逸	pos
000799	朗逸	pos
010453	途安	pos
026580	途安	pos
007562	大众	pos
003043	途安	pos
025129	途安	pos
008176	途安	pos
002881	上汽	neu
002881	别克凯越	neu
018169	明锐	pos
003849	明锐	neg
016660	昕动	pos
010286	昕动	pos
009155	凌渡	pos
002620	凌渡	pos
025448	凌渡	pos
023528	上汽大众	pos
023528	辉昂	pos
008048	别克凯越HRV	neu
006707	途安	pos
016682	途安	pos
020652	途安	pos
022305	途安	pos
025390	别克凯越	neu
019399	途观	pos
019399	上汽大众	neu
022343	途观	pos
025875	途观	pos
025524	途观	pos
025524	上汽大众	pos
017843	朗逸	pos
021767	汉兰达	neg
021767	大众途观	pos
006534	途观	pos
004947	途观	pos
025083	上汽	pos
025083	凯越	pos
005632	科鲁兹	pos
003922	朗逸	pos
016130	宝来	pos
020853	宝来	pos
015344	明锐	pos
013501	明锐	neg
020418	高尔夫	pos
017229	大众	pos
005863	途安	pos
004793	凌渡	pos
012002	凌渡	pos
020011	途观	pos
026602	途安	pos
022524	途安	pos
011519	途安	pos
028028	凯越	neu
015932	途观	pos
016400	途观	pos
023983	宝马	neg
003808	途观	pos
000266	明锐	pos
022346	途安	pos
026286	途安	pos
015195	马自达	pos
025093	迈腾	pos
019557	途观	pos
005524	途观	pos
027541	途观	pos
024701	朗逸	neu
008558	途观	pos
027072	途观	neu
007938	昕动	pos
007185	斯柯达昕动	pos
022777	昕动	pos
009845	斯柯达	pos
019848	昕动	pos
011082	昕锐	pos
004735	昕锐	pos
026097	昕锐	pos
022623	大众	pos
001880	途观	pos
013880	凌渡	pos
000246	凌渡	pos
024274	英朗	neu
025760	途安	pos
023488	途安	pos
017778	途安	pos
000335	英朗	pos
024168	卡罗拉	pos
003511	途观	neu
022763	英朗	pos
002365	途观	pos
014052	途观	pos
011865	途观	pos
001404	途安L	pos
011786	内涵	pos
024580	途安	pos
010089	大众朗行	pos
014622	朗行	neu
009551	途安	pos
012815	途观	neg
012542	大众途观	neu
004283	大众	pos
025165	朗行	pos
005780	大众途安	neu
021988	斯柯达昕锐	pos
021988	铃木启悦	neu
004968	途观	pos
025154	朗行	neu
020275	途观	pos
005431	轩逸	pos
000820	途观	neu
002743	朗逸	neu
006698	大众辉昂	neg
003999	途观	pos
026686	RAV4	neg
003071	翼虎	neg
003071	昂科威	neg
009144	途观	pos
020947	途观	pos
005714	途观	pos
006392	途观	pos
016244	途观	pos
022645	途安L	pos
015866	速腾	neu
002409	朗行	pos
023866	众泰T600	neg
002663	众泰	neg
027103	途观	pos
015055	朗逸	pos
002048	朗逸	neu
014857	兰博基尼	neu
014857	保时捷	neu
017529	速腾	neu
009660	自由光	pos
009660	途观	pos
001553	途观	pos
010178	途观	neu
010178	国光	neu
027943	Jeep	pos
005317	吉普	pos
015731	途观	pos
015731	国光	pos
009933	速腾	pos
027132	轩逸	pos
000710	朗逸	pos
018433	途安	neu
002786	途安	pos
024648	途观	neg
026020	大众	pos
002787	途观	neg
012617	途安	pos
027520	自由光	pos
027520	途观	pos
015367	大众	pos
027137	路虎	pos
027137	Jeep	pos
000504	大众	pos
001950	翼虎	neg
001950	昂科	neg
019840	途观	pos
019840	国光	pos
014883	桑塔纳	pos
002312	大众	pos
008821	帕萨特	pos
010021	伊兰特	neu
010021	桑塔纳	neu
010021	捷达	neu
010269	富康	neu
010269	爱丽舍	pos
018468	朗逸	pos
002014	途观	pos
000875	福克斯	pos
007410	途观	pos
007410	博越	pos
001009	博越	neu
007531	荣威	neu
024017	荣威	neu
001859	斯柯达	neu
002698	斯柯达	pos
021971	福克斯	neu
014261	朗逸	neu
022986	帕萨特	neu
001952	帕萨特	pos
018369	福克斯	neu
007061	途观	pos
027470	途观	neg
015778	途观	pos
006162	大众	pos
016985	朗逸	pos
000600	途观	pos
011539	朗逸	pos
004220	大众	pos
024305	五菱宏光	pos
004873	途观	pos
024486	途观	pos
021426	途观	pos
027281	途观	neg
012071	丰田	neu
019984	大众朗逸	pos
025058	途观	neu
025308	朗行	pos
003250	上海大众途观	neg
011353	大众	pos
022860	上汽大众	pos
012878	途安	pos
020802	途观	neg
009535	高尔夫	neu
021404	途观	neu
022971	Q5	neu
014769	明锐	neu
014880	辉昂	pos
016759	凌度	neu
026825	桑塔纳	neu
013829	昕动	pos
015595	昕动	pos
023704	帕萨特	neu
022587	帕萨特	neu
001289	朗逸	pos
022738	大众	pos
020524	桑塔纳	pos
017090	斯柯达昕动	neu
015679	昕动	neu
025461	奥迪RS	neu
008487	英朗	neu
015631	宝来	neu
016589	大众CUV	neu
016902	福特福克斯	neu
009630	PHIDEON辉昂	neu
000380	大众	neu
004201	大众	neu
013079	Yeti	neu
019427	猎豹-CS10	pos
003451	长安铃木	pos
003451	维特拉	pos
004067	野帝	neu
008334	林肯 MKX	pos
020649	沃尔沃-XC60	pos
015969	讴歌-MDX	pos
019421	大众捷达	neu
022995	捷达	pos
018088	神龙富康	neu
018088	普桑	neu
018088	大众朗逸	neu
018088	C4世嘉	neu
006260	凯越	neg
016144	斯柯达昕动	neu
017422	昕动	neu
023851	昕动	neu
013633	逸动XT	pos
013633	帝豪EC7	neg
013633	艾瑞泽5	neg
002377	帝豪GS	pos
003094	帝豪GS	pos
003094	博越	pos
005758	上汽大众朗逸	neu
005758	东风雪铁龙C4世嘉	neu
014788	斯柯达昕动	pos
014414	昕动	neg
025640	大众捷达	neu
025029	别克凯越	neu
007040	本田XR-V	pos
020349	东风雪铁龙C3-XR	neu
014210	大众	pos
021908	昂科拉	neg
021908	XR-V	neu
021908	ix25	neu
021908	C3-XR	pos
015240	东风悦达起亚KX3	neu
009249	东风悦达起亚KX3	pos
024133	起亚KX3	pos
009183	长安铃木维特拉	neu
009306	锋驭	pos
014651	凌渡	neu
014651	大众	neu
006415	雷诺卡缤	neg
014541	福特翼博	neg
007353	长安铃木	neg
007353	维特拉	pos
024336	斯柯达野帝	neu
024918	日产楼兰	neu
024918	福特锐界	neu
024918	丰田汉兰达	neu
015802	丰田	neu
019055	凌耀	pos
019055	凌渡	pos
019055	奥迪	pos
012229	广汽本田冠道	pos
010581	冠道	pos
011557	现代悦纳	neu
026681	悦纳	pos
026681	瑞纳	neu
007279	悦纳	neu
007279	瑞纳	neu
007279	Verna	neu
001118	辉昂	neu
020962	辉昂	neu
016164	梅赛德斯-奔驰	neu
016164	奔驰	neu
002761	帕萨特	neu
021412	大众辉昂	pos
018512	宝马	neu
000071	Yeti	neu
014018	东风雪铁龙C3-XR	neu
001817	飞度	pos
007652	三菱劲炫	neu
011511	帕萨特	neu
011511	朗逸	neu
006228	Yeti	neu
014135	铃木锋驭	neu
018174	大众	neu
018174	奥迪A6	neu
000381	雪铁龙	pos
000381	C3- XR	pos
002042	北京现代ix25	neu
007317	ix25	pos
009510	宝马	neu
021022	奥迪	neu
011428	帕萨特	neu
011412	凯迪拉克	neu
011412	CT6	neu
020209	沃尔沃	neu
027640	宝马	neu
010338	奥迪	neu
011452	途安L	pos
011452	途安	neu
019601	捷豹	neu
016632	捷豹	pos
011808	雷克萨斯	neu
000693	雷克萨斯	pos
001581	雷诺	neu
007190	玛莎拉蒂	neu
014557	法拉利	neu
015531	大众辉昂	neu
016922	途安L	pos
015764	丰田	neg
014017	广汽讴歌	neu
000627	凯美瑞	neu
000627	吉利	pos
000627	博瑞	neu
017379	众泰	neu
027311	众泰	pos
003447	陆风	neu
007052	北京汽车	neu
003468	北汽幻速	neu
010098	北汽幻速S6	neu
023892	途安L	neu
001327	宝马	neu
012642	英菲尼迪	pos
006716	捷豹	neu
006716	奔驰	neu
006716	宝马	neu
006716	奥迪	neu
009768	林肯	neu
025854	众泰	pos
005359	路虎	pos
027558	奔驰	neu
027558	宝马	neu
000797	丰田C-HR	neu
010579	丰田	neu
018855	斯柯达	pos
025334	途安L	pos
000009	凯越	neu
018184	凯越	neu
022528	大众辉腾	neu
012953	卫士	neu
012953	路虎	neu
022735	三菱	neu
022735	帕杰罗	neu
022735	蓝瑟Evolution	neu
012129	夏利N3	neu
005507	途安L	pos
020050	雷凌	neu
020050	卡罗拉	neu
020050	RAV4	neu
006869	保时捷	pos
018221	保时捷	pos
018221	panamera	pos
013928	卡曼cayman	pos
013928	博克斯特Boxster	pos
013928	保时捷	pos
013928	911	pos
023083	大众	neu
000661	大众	neu
016503	大众	neg
010248	大众	neu
020823	大众	neu
012079	大众	neu
004180	奥迪A6L e-tron	neu
010863	马丁	neu
010863	捷豹	neu
010863	DB7	neu
020214	福克斯	pos
025972	大众	neu
003292	讴歌	neu
021132	帝豪EC7	neu
021132	大众汽车	pos
013874	讴歌	neg
018822	讴歌	neg
018253	讴歌	neg
015143	讴歌	neg
010253	讴歌	pos
010253	CDX	pos
008041	大众	neu
007920	本田	pos
007920	CDX	pos
014910	本田	neu
001686	广汽讴歌	neg
001686	CDX	pos
003888	本田	pos
003888	CDX	neu
027561	东风日产天籁	neu
004811	科鲁兹	neu
025341	迈腾B8	neu
025341	辉昂	neu
025481	奔驰	neu
025481	北京奔驰	neu
004233	英朗	neu
004233	凯越	neu
012190	法拉利	neg
000238	丰田	neg
003879	众泰	pos
005407	一汽丰田	neu
005407	皇冠	neu
024469	福特	neu
014974	宝马	neu
021236	卡罗拉	pos
021802	玛莎拉蒂	neu
007166	玛莎拉蒂	neg
018940	捷豹	neg
027731	北京汽车	neu
013993	宝马	neg
003365	沃尔沃	pos
019004	奥迪A8	neu
018581	宝马730	neu
010624	大众	neu
010624	宝马	neu
020254	帕萨特	pos
003398	帕萨特	neu
007852	大众	neu
001751	大众	neu
022037	大众	neu
019434	大众	neu
003190	大众	pos
027077	帕萨特	neu
023330	帕萨特	pos
026639	科鲁兹	neu
017942	桑塔纳	neu
004181	帕萨特	neu
020082	帕萨特	neu
016835	雷凌	neu
016835	卡罗拉	neu
017143	桑塔纳	pos
015988	桑塔纳	pos
009059	桑塔纳	neu
003492	高尔夫	neu
027031	帕萨特	pos
005666	帕萨特	neu
006183	帕萨特	neu
020402	Passat	neu
015998	逍客	neu
015998	东风标致3008	neu
008989	上海大众	neu
002828	桑塔纳	pos
016067	朗行	neu
021561	朗行	neu
001221	雷凌	neu
001221	卡罗拉	neu
005649	桑塔纳	neu
001012	上汽大众	pos
001012	辉昂	pos
021150	明锐	pos
016766	明锐	neu
004715	凌渡	neu
023918	辉昂	neu
023918	大众	neu
020725	领动	neu
020725	朗逸	neu
020725	科鲁兹	neu
020725	卡罗拉	neu
015356	大众	neu
015356	POLO	neu
021356	大众	neu
021356	POLO	neg
012182	POLO	neu
000846	Polo	neu
013691	Polo	neu
015489	速派	neu
007863	斯柯达明锐	neu
003085	明锐	neu
015791	凌渡	neu
023165	Polo	pos
012027	大众Polo	neu
021763	卡罗拉	neu
021763	丰田	neu
001942	大众	neu
012512	大众	pos
012512	PHIDEON辉昂	pos
000617	大众	neu
022393	Lamando凌渡	pos
016282	凌渡	pos
019331	速派	neu
027128	大众新POLO GTI	neu
004655	科鲁兹	neu
004655	科鲁兹	neu
019544	大众	neu
000832	斯柯达	neu
003347	雷凌	neu
003347	卡罗拉	neu
015182	Polo	neu
021576	PoloGTI	neu
015014	大众POLO	neu
016968	上汽大众 POLO	neu
012995	大众	neu
015146	Polo GTI	neu
026315	Polo	pos
025497	Lamando凌渡	pos
016442	朗逸	neu
000131	途观	neg
020896	上汽大众朗境	neu
007906	Lamando凌渡	pos
004629	凌渡	pos
001027	凌渡	pos
023084	速派	neu
004108	速派	neu
008123	大众	neu
025364	一汽-大众	neu
025364	大众	neu
027585	斯柯达	neu
024879	途观	neu
006558	斯柯达	neu
019680	途观	neu
001150	速腾	pos
004828	速腾	neu
019826	威朗轿跑	neu
013029	大众途安	pos
000212	速派	neu
027682	途观	neu
027682	国光	neu
011697	途观	pos
011754	途观	pos
006386	途观	pos
010568	辉昂	pos
017117	途观	neu
026455	卡罗拉	pos
010858	桑塔纳	pos
012485	威朗轿跑	neu
012485	通用	neu
003905	速腾	pos
023222	速腾	neg
026940	翼虎	neu
026940	途观	neu
026940	国光	neu
002123	途观	pos
001651	威朗轿跑	pos
020666	克莱斯勒300C	pos
020666	宝马	pos
020666	奥迪Q5	pos
020666	奥迪A8L	pos
018954	路虎	neg
018954	菲克	neg
002694	宝马	pos
002694	奥迪A8L	pos
002694	X1	pos
022620	福克斯RS	neu
017948	朗逸	neg
023675	辉昂	pos
023675	大众	pos
017478	大众	neu
015995	大众	pos
003593	凯迪拉克CT6	neu
003593	辉昂	neg
017368	昕动	neu
004208	雨燕	pos
016876	大众	neg
013904	朗逸	neg
023978	朗逸	neg
008258	朗逸	pos
027883	朗逸	pos
010348	威朗轿跑	neu
006427	卡罗拉	neu
005936	大众辉昂	neg
014366	朗行	pos
019161	大众	pos
011445	威朗	pos
016816	途安L	pos
005413	途安L	pos
019225	朗逸	neu
000934	明锐	neg
024298	朗逸	pos
019998	明锐	pos
003499	本田艾力绅	neu
028064	朗逸	pos
018476	朗逸	pos
013679	大众	pos
019650	朗逸	pos
011896	朗逸	pos
002817	大众辉昂	pos
008883	大众辉昂	pos
027156	大众	neg
010439	大众	neg
026031	大众	neg
010970	大众途安L	neu
002393	大众	neg
004069	大众辉昂	pos
007872	大众辉昂	pos
010383	帕萨特	pos
009159	大众朗逸	neu
017587	速派	neu
008920	途观	neg
015943	捷达	neu
020597	朗逸	neg
014034	朗逸	neg
025400	五菱宏光	pos
025400	五菱	pos
006708	大众朗逸	pos
011034	凌渡	neu
002224	保时捷	neg
012909	途观	pos
015196	朗逸	pos
020930	兰博基尼	neg
002299	别克凯越	neu
000279	凯越	neu
002768	通用	neu
002768	凯越	neu
014693	别克凯越	neu
021539	睿翼	neu
021539	马自达6	neu
024155	凯越	neu
010512	凯越	neu
010243	大众	neu
023744	大众	pos
023688	明锐	neg
022003	启悦	pos
022003	铃木	neu
008587	菲亚特菲翔	pos
021775	途安L	neg
003396	大众	neu
018861	昕动	neu
015755	桑塔纳	neu
015755	捷达	pos
013843	大众	neg
028026	甲壳虫	neu
028026	大众	neu
013615	甲壳虫	pos
010921	甲壳虫	neu
026709	大众	pos
001811	朗逸	pos
018274	大众	neu
022955	斯柯达昕动	neg
001415	明锐	neu
002770	明锐	pos
003208	明锐	neu
012106	哈弗H6 Coupe	pos
028147	速派	pos
007364	大众	pos
002935	明锐	neu
002935	菲翔	neu
024125	明锐	neu
024125	菲翔	neu
018942	明锐	neg
018469	丰田新汉兰达	neu
018469	大迈X7	pos
005019	科鲁兹	neu
007758	昕动	neu
021435	途观	pos
002095	大众	pos
006455	大众	pos
001036	帕萨特	pos
027286	大众	neg
016134	飞度	pos
000783	大众	pos
004114	明锐	neg
006799	帕萨特	neu
015690	荣威360	pos
005653	速派	neu
005653	蒙迪欧	neu
005653	阿特兹	neu
022776	明锐	neu
001558	明锐	pos
008850	明锐	pos
019570	明锐	pos
010706	明锐	pos
025449	途观	pos
007086	途观	neg
016380	大众	neu
020298	帕萨特	pos
020357	帕萨特	pos
022958	福克斯	neu
011285	别克英朗	pos
024830	凌渡	neg
012597	Yeti	pos
008938	迈腾	neg
019791	大众朗逸	pos
002964	大众	pos
014148	途安L	pos
009698	CR-V	neu
000060	途安L	neu
000060	CR-V	neu
015432	途安L	pos
015432	CR-V	neu
006145	途安L	pos
019245	途安L	neu
019858	郑州日产皮卡	neu
019858	楼兰	neu
008116	斯柯达	pos
007352	明锐	pos
018714	速派	pos
000698	桑塔纳	neu
014444	桑塔纳	neu
021197	帕萨特B5	pos
021197	奥迪A6	pos
018129	明锐	neg
007665	速派	pos
019602	速派	pos
020115	速派	pos
024080	速派	pos
024080	阿特兹	pos
023849	高尔夫R	neu
001105	凌渡	neg
027946	斯柯达	neu
027946	明锐	neu
005192	速派	neu
014752	速派	pos
020503	速派	pos
002274	斯柯达	neu
002274	大众	neu
023767	高尔夫	neu
010669	途观	pos
014644	速派	pos
013437	奥迪80	pos
021433	奥迪90	neu
026856	奥迪A4	pos
028090	奥迪A4	pos
008935	奥迪A4	pos
008935	奥迪	pos
012940	奥迪A4	neu
012940	奥迪80	neu
020046	斯柯达	neu
021545	斯柯达	pos
027711	斯柯达昕锐	neu
006807	斯柯达	neu
012430	速派	pos
001345	斯柯达	pos
000390	明锐	neu
021391	明锐	neg
013304	斯巴鲁	pos
010713	雷克萨斯NX	pos
006949	途观	neg
006933	途观	neg
004044	卡罗拉	pos
014312	英朗	pos
011799	轩逸	pos
022691	福克斯	pos
007135	桑塔纳	neu
025833	思域	neu
025833	本田	neu
003550	迈腾	pos
000328	迈腾	neu
026763	思铂睿	neu
003289	本田	pos
022605	思铂睿	neu
025144	途安L	neg
002922	劲炫	pos
005673	斯柯达速派	neu
005673	大奔	pos
014870	速派	pos
024025	辉昂	neu
024025	奥迪	neu
006718	朗逸	neg
006244	本田CRV	neg
013745	速派	neu
013745	蒙迪欧	neu
013745	阿特兹	neu
024060	速派	neu
007326	宝马	neu
017389	马自达6	pos
020391	速腾	pos
005835	速派	pos
018693	途观	neg
011425	斯柯达	pos
017457	别克	pos
018162	雷克萨斯NX	neg
020551	帕萨特	neg
020551	a6	neg
005722	昕动	neg
024900	朗逸	neg
021608	速派	pos
005595	速派	neg
005595	蒙迪欧	pos
023686	速派	pos
023686	蒙迪欧	neg
023686	比蒙迪	neg
003935	速派	pos
003935	蒙迪欧	neg
013811	斯柯达	pos
007670	速派	pos
015697	速派	neg
015607	斯柯达	pos
011768	速派	pos
007067	大众	pos
012837	朗逸	pos
006022	斯柯达	pos
006022	Yeti	pos
017137	Yeti	pos
024929	斯柯达	pos
024929	Yeti	pos
012604	Yeti	pos
018961	斯柯达Yeti	pos
018961	Yeti	pos
002824	Yeti	pos
012478	宝马	neu
016555	雅阁	pos
025358	Yeti	pos
016029	Yeti	pos
019535	Yeti	pos
025124	Yeti	pos
016901	帝豪ec8	neg
006615	雪铁龙	pos
006615	奇瑞艾瑞泽5	neu
010806	爱丽舍	pos
007808	爱丽舍	pos
007729	桑塔纳	neg
012128	桑塔纳2000	neg
012128	桑塔纳	neg
008483	丰田花冠	neg
018130	三菱	neu
018130	X6	pos
016324	小4	neg
016324	爱丽舍	neu
020180	斯柯达	pos
020180	Yeti	pos
011117	Yeti	pos
008389	帕萨特	pos
011622	大众	pos
021120	朗逸	pos
027577	宝马	neu
011029	小a	neg
011029	朗逸	pos
006517	朗逸	pos
001273	大众	neg
025636	途安L	neg
016392	斯柯达	pos
016392	Yeti	pos
006783	斯柯达	pos
006783	Yeti	pos
007382	Yeti	pos
011436	Yeti	pos
024937	Yeti	pos
015190	Yeti	pos
010079	朗行	pos
018540	大众	pos
026635	凌渡	neu
015361	特斯拉	neg
004213	宝马	neu
025909	Yeti	pos
008618	斯柯达	pos
008618	Yeti	pos
012427	Yeti	pos
004580	雅阁	pos
021267	雅阁	pos
001284	冠道	neg
001284	大众	pos
011919	蒙迪欧	neg
025230	速派	pos
020980	斯柯达	neu
020980	Yeti	pos
010463	Yeti	pos
023887	斯柯达	pos
023887	Yeti	pos
009843	Yeti	pos
011855	Yeti	pos
003915	途观	pos
012635	高尔夫7	neu
008612	别克	pos
018188	迈锐宝XL	pos
003395	速派	neg
003395	名图	neg
023589	斯柯达	pos
023589	Yeti	pos
011249	Yeti	pos
019283	Yeti	pos
019983	Yeti	pos
011368	Yeti	pos
012165	斯柯达	neu
017973	Yeti	pos
021078	Yeti	pos
008460	Yeti	pos
014319	Yeti	pos
013807	宝骏	pos
018417	斯柯达	pos
018417	Yeti	pos
021235	Yeti	pos
011798	Yeti	pos
013062	高尔夫	neu
019921	斯柯达Yeti	pos
018325	斯柯达	pos
018325	Yeti	pos
002963	途观	pos
019408	朗行	neu
017865	速派	pos
016791	东风标致3008	pos
011812	3008	pos
025273	高尔夫7	neu
000140	东风标致3008	pos
022809	ix35	neg
004311	东风标致3008	pos
004311	ix35	neu
004311	3008	neu
025399	北京现代ix35	pos
001205	新帕	pos
014498	途观	pos
014498	CRV	pos
014792	雅阁	pos
014792	国产雅阁	pos
010857	凯美瑞	pos
010114	凯美瑞	neg
026781	速派	pos
005526	途锐	pos
005526	途观	neu
023247	速派	pos
005511	雪佛兰科鲁兹	neu
005511	奔驰A级	neu
001416	途观	neu
001416	奥迪A5	pos
025669	斯柯达	pos
021187	途观	pos
021187	奥迪A5	neu
023514	RX5	pos
018100	途观	pos
022392	途观	pos
003125	Yeti	pos
023256	Yeti	pos
020862	途安	pos
012432	科鲁兹	neu
027408	途安L	pos
012819	途安L	pos
002555	Yeti	neu
002555	ix25	neg
021686	Yeti	pos
022487	科鲁兹	neu
005399	Yeti	pos
019149	Yeti	pos
006357	Yeti	pos
019974	Yeti	pos
018669	Yeti	pos
006872	科鲁兹	pos
021007	君越	pos
003438	君越	pos
023212	科鲁兹	neu
003547	斯柯达	pos
003547	Yeti	pos
010473	大众	pos
008446	别克君威	pos
003684	别克君威	pos
007544	速派	pos
005440	速派	pos
025425	科鲁兹	neu
015940	途观	pos
015940	荣放	neu
027397	凯越	pos
011328	别克凯越	neg
023788	丰田	pos
026075	丰田	pos
021417	科鲁兹	neu
025288	华晨中华	pos
021241	308S	pos
026606	标致	pos
004367	桑塔纳2000	pos
019278	速派	neu
019278	迈腾	neu
000562	朗逸	neu
019923	途安	pos
009459	Yeti	pos
026913	五菱宏光	pos
026913	朗逸	pos
026913	哈弗H6	pos
026913	传祺GS4	pos
026913	宝骏560	pos
006118	斯柯达速派	pos
001529	吉利帝豪GS	pos
028097	帝豪GS	pos
012657	吉利帝豪GS	pos
004644	五菱	pos
007020	皇冠	pos
016970	君越	pos
023444	中华V3	pos
023819	君越	pos
007868	桑塔纳	neg
022755	凌渡	neu
016595	斯柯达速派	pos
016094	本田	pos
014012	别克	pos
023568	别克高尔夫	pos
016571	别克	pos
022954	斯柯达	pos
027435	斯柯达	pos
009880	Lamando	neu
014579	途观	neg
005093	途观	pos
027320	昂科威	pos
021064	途观	pos
020598	自由光	neg
022906	福特	pos
012622	凌渡	neu
013752	翼虎	pos
010146	华晨中华	pos
014762	途观	pos
027672	途观	pos
026517	凌渡	neu
012519	福克斯	pos
015864	RAV4	pos
025593	吉利	pos
017926	荣威360	pos
021629	思域	pos
012755	英菲尼迪	pos
027062	途观	neg
003164	凌渡	neu
018017	宝马	pos
009458	捷豹	pos
016475	讴歌	pos
010290	斯柯达	pos
002331	斯柯达	pos
019853	途安	pos
012841	途观	pos
013374	途观	pos
021661	日产	pos
007715	天籁	pos
021669	皇冠	pos
025464	斯柯达	pos
011033	速派	pos
023596	斯柯达	pos
017489	凌度	pos
001162	斯柯达速派	pos
013397	途安L	pos
006072	奥迪A6	neu
007188	速派	pos
018523	现代朗动	pos
011815	朗动	pos
025772	朗动	pos
025065	朗逸	pos
018326	朗逸	pos
009649	速派	neu
009649	迈腾	neu
017012	途观	pos
005237	速派	pos
022554	Superb	pos
021210	别克君威	pos
013915	长安福特	pos
006121	桑塔纳	neg
017301	斯柯达	pos
021143	马自达	pos
021143	阿特兹	pos
021868	马自达	pos
004682	锐志	pos
010006	迈腾	pos
008795	途观	pos
013910	速派	pos
013056	大众	neg
016590	凯越	pos
025479	凯越	neg
013060	凯越	pos
009079	凯越	neu
024165	斯柯达	pos
027443	中华V3	pos
027443	华晨中华	neu
005364	朗逸	neg
002378	途安	pos
004174	途安	pos
019319	途安	pos
002657	荣威	neg
018832	途观	neg
001058	特斯拉	neg
004520	特斯拉	neg
021937	昕动	neg
022970	凯越	neg
005874	朗逸	pos
008985	昂科威	neg
008985	CRV	neu
002653	RAV4	neg
003778	凌渡	pos
020358	斯巴鲁	pos
008440	途观	pos
009141	途观	neg
010585	途观	pos
010585	H6	pos
001014	宝沃	pos
007184	翼虎	neg
007184	途观	neg
007184	CRV	neg
010179	凯越	neu
028126	奔腾b50	pos
021637	奔腾b50	pos
018072	奔腾b50	pos
014934	奇骏	pos
014934	A4	neu
003572	科鲁兹	neu
003572	凯越	neg
026757	速腾	neu
026757	哈佛	neg
026757	H2	neg
027160	翼虎	neg
027160	途观	neg
027160	CRV	neg
005576	科鲁兹	neu
009453	速腾	pos
011137	MG	neg
013610	奥迪	neg
025237	奥迪	neg
016084	奥迪	neg
016905	宝马	neg
027644	宝马	pos
027644	BMW	pos
017418	宝骏	neu
016993	大众	neg
008873	大众途观	neg
026993	昂科威	neg
015154	奔驰	neu
015154	宝马	neu
015154	昂科威	pos
026467	凌渡	neg
008727	凌渡	pos
019327	君威	neg
010077	朗动	neu
026604	308	pos
017585	起亚	pos
017585	讴歌CDX	pos
017585	308	neu
001156	朗逸	pos
020731	途安L	pos
000424	途安L	pos
026023	飞度	neu
007149	途安L	pos
028163	途安L	pos
000477	上汽大众途安	pos
006442	宝来	pos
013554	途观	neg
002412	本田	pos
008417	朗动	neu
015835	迈腾	pos
012996	途观	neg
010564	蒙迪欧	pos
010564	凌渡	pos
013706	别克	pos
013706	HRV	pos
008858	锐界	neg
008858	汉兰达	neu
008858	福特	neu
000207	雪佛兰科帕奇	neu
017239	朗动	neu
004733	奔驰	pos
004733	宝马	neg
005326	迈腾	pos
002851	MINI	neg
009663	朗逸	pos
027023	三菱EVO	neu
017006	朗逸	pos
012886	朗逸	pos
013644	大众	neg
007776	沃尔沃	pos
011964	雪铁龙	neu
011964	富康	pos
001329	比亚迪	pos
019996	君越	pos
003453	马六	neg
003453	君越	pos
004215	高尔夫	neu
012925	高尔夫	pos
001469	凌渡	neu
014156	途安L	pos
000254	途安L	pos
012518	北汽	pos
011165	索纳塔	pos
000049	大众高尔夫	neg
010276	英朗	pos
024142	马自达	pos
004247	马自达	pos
024036	现代名图	pos
026939	东风标致	pos
012927	东风标致	pos
022163	东风标致	pos
022163	408	pos
019957	东风标致	pos
017232	威朗	pos
017232	思域	neg
008629	威朗	pos
008629	思域	neg
022324	威朗	pos
022324	思域	pos
014279	别克威朗	pos
024440	讴歌MDX	neu
024440	宝马	pos
019891	丰田LC76	neu
014719	高尔	pos
024022	奇瑞	pos
026388	大众	pos
000415	朗逸	pos
013573	皇冠	neu
013573	菲亚特500	neg
013573	ABB	neu
009573	辉腾	pos
004413	辉腾	neg
004413	辉昂	pos
026767	英朗	pos
006518	一汽丰田	neu
016552	大众朗逸	pos
008343	领动	pos
008343	卡罗拉	neu
024539	五菱宏光	pos
024539	朗逸	pos
024539	哈弗H6	pos
009175	迈腾	pos
026622	速派	neu
026622	迈腾	neu
014593	卡罗拉	neu
008958	迈腾	pos
013737	一汽-大众	pos
013737	迈腾	neu
010943	凌渡	neu
027315	众泰Z700	pos
005163	众泰Z700	pos
013678	众泰Z700	pos
010907	众泰z700	pos
017348	卡罗拉	neu
013929	帕萨特	pos
010769	沃尔沃	pos
010769	博瑞	neu
016931	宝马	neu
016931	308S	pos
027123	北京现代	neg
008607	索纳塔9	neg
008607	索纳塔8	neg
008607	帕萨特	pos
011573	朗动	neg
004727	思铂睿	pos
020384	思铂睿	pos
014117	思铂睿	pos
011957	吉利博瑞	pos
011957	帝豪GS	pos
011957	博越	pos
013924	劳斯莱斯	pos
013922	凯越	neg
015705	英朗	pos
000368	英朗	pos
027093	荣威RX5	pos
027093	奔驰	pos
010960	沃尔沃	pos
010960	博越	pos
015579	途安l	pos
007195	凌渡	pos
024383	速腾	pos
023945	凌渡	pos
003192	志炫	pos
003192	丰田	pos
011066	奔腾B30	neg
001734	昕动	pos
000809	标致3008	neg
000809	MINI	neu
021600	别克	pos
000315	别克凯越	pos
026722	别克凯越	pos
028098	别克凯越	pos
018248	别克凯越	pos
004948	别克凯越	pos
